Id,Comune,Sesso,Anni,Popolazione
022160,Roverè Della Luna,femmine,68,7
022160,Roverè Della Luna,totale,68,15
022161,Rovereto,maschi,68,194
022161,Rovereto,femmine,68,230
022161,Rovereto,totale,68,424
022162,Ruffrè-Mendola,maschi,68,4
022162,Ruffrè-Mendola,femmine,68,5
022162,Ruffrè-Mendola,totale,68,9
022163,Rumo,maschi,68,13
022163,Rumo,femmine,68,9
022155,Romeno,maschi,68,8
022155,Romeno,femmine,68,7
022155,Romeno,totale,68,15
022156,Roncegno Terme,maschi,68,26
022156,Roncegno Terme,femmine,68,13
022156,Roncegno Terme,totale,68,39
022157,Ronchi Valsugana,maschi,68,4
022157,Ronchi Valsugana,femmine,68,4
022157,Ronchi Valsugana,totale,68,8
022135,Ronzo-Chienis,maschi,68,9
022135,Ronzo-Chienis,femmine,68,4
022135,Ronzo-Chienis,totale,68,13
022159,Ronzone,maschi,68,2
022159,Ronzone,femmine,68,2
022159,Ronzone,totale,68,4
022163,Rumo,totale,68,22
022164,Sagron Mis,maschi,68,1
022164,Sagron Mis,femmine,68,4
022164,Sagron Mis,totale,68,5
022165,Samone,maschi,68,3
022165,Samone,femmine,68,3
022165,Samone,totale,68,6
022168,Sant'Orsola Terme,maschi,68,7
022168,Sant'Orsola Terme,femmine,68,6
022168,Sant'Orsola Terme,totale,68,13
022169,Sanzeno,maschi,68,6
022169,Sanzeno,femmine,68,6
022169,Sanzeno,totale,68,12
022170,Sarnonico,maschi,68,8
022170,Sarnonico,femmine,68,6
022170,Sarnonico,totale,68,14
022171,Scurelle,maschi,68,7
022171,Scurelle,femmine,68,2
022171,Scurelle,totale,68,9
022172,Segonzano,maschi,68,12
022172,Segonzano,femmine,68,5
022172,Segonzano,totale,68,17
022173,Sfruz,femmine,68,5
022173,Sfruz,totale,68,8
022177,Sover,maschi,68,6
022177,Sover,femmine,68,10
022177,Sover,totale,68,16
022179,Spiazzo,maschi,68,13
022179,Spiazzo,femmine,68,14
022179,Spiazzo,totale,68,27
022180,Spormaggiore,maschi,68,5
022180,Spormaggiore,femmine,68,3
022180,Spormaggiore,totale,68,8
022181,Sporminore,maschi,68,0
022181,Sporminore,femmine,68,3
022181,Sporminore,totale,68,3
022182,Stenico,maschi,68,2
022182,Stenico,femmine,68,8
022182,Stenico,totale,68,10
022183,Storo,maschi,68,22
022184,Strembo,totale,68,9
022193,Terragnolo,maschi,68,3
022193,Terragnolo,femmine,68,4
022193,Terragnolo,totale,68,7
022195,Terzolas,maschi,68,4
022195,Terzolas,femmine,68,5
022195,Terzolas,totale,68,9
022196,Tesero,maschi,68,14
022196,Tesero,femmine,68,15
022196,Tesero,totale,68,29
022199,Tione Di Trento,maschi,68,27
022199,Tione Di Trento,femmine,68,31
022199,Tione Di Trento,totale,68,58
022200,Ton,maschi,68,4
022200,Ton,femmine,68,7
022200,Ton,totale,68,11
022202,Torcegno,femmine,68,4
022202,Torcegno,totale,68,8
022205,Trento,maschi,69,565
022205,Trento,femmine,69,690
022205,Trento,totale,69,1255
022167,San Michele All'Adige,maschi,68,22
022167,San Michele All'Adige,femmine,68,14
022167,San Michele All'Adige,totale,68,36
022173,Sfruz,maschi,68,3
022176,Soraga Di Fassa,maschi,68,1
022176,Soraga Di Fassa,femmine,68,5
022176,Soraga Di Fassa,totale,68,6
022183,Storo,femmine,68,29
022183,Storo,totale,68,51
022184,Strembo,maschi,68,6
022184,Strembo,femmine,68,3
022188,Telve,maschi,68,9
022188,Telve,femmine,68,10
022188,Telve,totale,68,19
022189,Telve Di Sopra,maschi,68,1
022189,Telve Di Sopra,femmine,68,3
022189,Telve Di Sopra,totale,68,4
022190,Tenna,maschi,68,6
022190,Tenna,femmine,68,8
022190,Tenna,totale,68,14
022191,Tenno,maschi,68,12
022191,Tenno,femmine,68,14
022191,Tenno,totale,68,26
022202,Torcegno,maschi,68,4
022203,Trambileno,maschi,68,11
022203,Trambileno,femmine,68,13
022203,Trambileno,totale,68,24
022209,Valfloriana,maschi,68,3
022209,Valfloriana,femmine,68,5
022209,Valfloriana,totale,68,8
022210,Vallarsa,maschi,68,9
022213,Vermiglio,maschi,68,14
022213,Vermiglio,femmine,68,7
022213,Vermiglio,totale,68,21
022216,Vignola-Falesina,maschi,68,0
022216,Vignola-Falesina,femmine,68,0
022216,Vignola-Falesina,totale,68,0
022222,Villa Lagarina,maschi,68,29
022222,Villa Lagarina,femmine,68,19
022222,Villa Lagarina,totale,68,48
022224,Volano,maschi,68,17
022224,Volano,femmine,68,20
022224,Volano,totale,68,37
022226,Ziano Di Fiemme,maschi,68,9
022226,Ziano Di Fiemme,femmine,68,8
022226,Ziano Di Fiemme,totale,68,17
022001,Ala,maschi,69,50
022001,Ala,femmine,69,44
022001,Ala,totale,69,94
022002,Albiano,maschi,69,9
022002,Albiano,femmine,69,6
022002,Albiano,totale,69,15
022003,Aldeno,maschi,69,11
022003,Aldeno,femmine,69,20
022003,Aldeno,totale,69,31
022005,Andalo,maschi,69,7
022005,Andalo,femmine,69,4
022005,Andalo,totale,69,11
022006,Arco,maschi,69,93
022006,Arco,femmine,69,100
022006,Arco,totale,69,193
022007,Avio,maschi,69,17
022007,Avio,femmine,69,20
022007,Avio,totale,69,37
022009,Baselga Di Pinè,maschi,69,29
022009,Baselga Di Pinè,femmine,69,33
022009,Baselga Di Pinè,totale,69,62
022011,Bedollo,maschi,69,22
022011,Bedollo,femmine,69,4
022013,Besenello,maschi,69,11
022013,Besenello,femmine,69,15
022013,Besenello,totale,69,26
022015,Bieno,maschi,69,2
022015,Bieno,femmine,69,1
022015,Bieno,totale,69,3
022017,Bleggio Superiore,maschi,69,12
022017,Bleggio Superiore,femmine,69,8
022017,Bleggio Superiore,totale,69,20
022018,Bocenago,femmine,69,1
022025,Brentonico,maschi,69,27
022025,Brentonico,femmine,69,26
022025,Brentonico,totale,69,53
022026,Bresimo,maschi,69,0
022026,Bresimo,femmine,69,2
022026,Bresimo,totale,69,2
022029,Caderzone Terme,femmine,69,2
022029,Caderzone Terme,totale,69,3
022036,Campitello Di Fassa,maschi,69,2
022036,Campitello Di Fassa,femmine,69,8
022037,Campodenno,maschi,69,11
022037,Campodenno,femmine,69,7
022037,Campodenno,totale,69,18
022210,Vallarsa,femmine,68,9
022210,Vallarsa,totale,68,18
022011,Bedollo,totale,69,26
022018,Bocenago,maschi,69,1
022018,Bocenago,totale,69,2
022021,Bondone,maschi,69,1
022021,Bondone,femmine,69,9
022021,Bondone,totale,69,10
022022,Borgo Valsugana,maschi,69,33
022022,Borgo Valsugana,femmine,69,36
022022,Borgo Valsugana,totale,69,69
022029,Caderzone Terme,maschi,69,1
022032,Calceranica Al Lago,maschi,69,8
022032,Calceranica Al Lago,femmine,69,7
022032,Calceranica Al Lago,totale,69,15
022033,Caldes,maschi,69,8
022033,Caldes,femmine,69,11
022033,Caldes,totale,69,19
022034,Caldonazzo,maschi,69,31
022034,Caldonazzo,femmine,69,26
022034,Caldonazzo,totale,69,57
022035,Calliano,maschi,69,10
022035,Calliano,femmine,69,10
022035,Calliano,totale,69,20
022036,Campitello Di Fassa,totale,69,10
022038,Canal San Bovo,maschi,69,12
022038,Canal San Bovo,femmine,69,11
022038,Canal San Bovo,totale,69,23
022039,Canazei,maschi,69,10
022039,Canazei,femmine,69,14
022039,Canazei,totale,69,24
022040,Capriana,maschi,69,5
022040,Capriana,femmine,69,1
022040,Capriana,totale,69,6
022042,Carisolo,maschi,69,9
022042,Carisolo,femmine,69,4
022042,Carisolo,totale,69,13
022043,Carzano,maschi,69,5
022043,Carzano,femmine,69,2
022043,Carzano,totale,69,7
022045,Castel Condino,maschi,69,2
022045,Castel Condino,femmine,69,2
022045,Castel Condino,totale,69,4
022048,Castello Tesino,maschi,69,14
022048,Castello Tesino,femmine,69,7
022048,Castello Tesino,totale,69,21
022047,Castello-Molina Di Fiemme,maschi,69,9
022047,Castello-Molina Di Fiemme,femmine,69,14
022047,Castello-Molina Di Fiemme,totale,69,23
022049,Castelnuovo,maschi,69,4
022049,Castelnuovo,femmine,69,7
022049,Castelnuovo,totale,69,11
022052,Cavedago,maschi,69,4
022052,Cavedago,femmine,69,2
022052,Cavedago,totale,69,6
022053,Cavedine,maschi,69,21
022053,Cavedine,femmine,69,13
022053,Cavedine,totale,69,34
022054,Cavizzana,maschi,69,0
022054,Cavizzana,femmine,69,3
022054,Cavizzana,totale,69,3
022060,Cis,femmine,69,3
022060,Cis,totale,69,6
022050,Cavalese,maschi,69,18
022050,Cavalese,femmine,69,9
022050,Cavalese,totale,69,27
022051,Cavareno,maschi,69,2
022051,Cavareno,femmine,69,4
022051,Cavareno,totale,69,6
022058,Cimone,maschi,69,3
022058,Cimone,femmine,69,5
022058,Cimone,totale,69,8
022059,Cinte Tesino,maschi,69,3
022059,Cinte Tesino,femmine,69,4
022059,Cinte Tesino,totale,69,7
022060,Cis,maschi,69,3
022061,Civezzano,maschi,69,33
022061,Civezzano,femmine,69,25
022061,Civezzano,totale,69,58
022062,Cles,maschi,69,44
022062,Cles,femmine,69,42
022062,Cles,totale,69,86
022228,Comano Terme,maschi,69,16
022228,Comano Terme,femmine,69,26
022228,Comano Terme,totale,69,42
022064,Commezzadura,maschi,69,3
022064,Commezzadura,femmine,69,11
022064,Commezzadura,totale,69,14
022068,Croviana,femmine,69,2
022071,Dambel,maschi,69,4
022071,Dambel,femmine,69,2
022071,Dambel,totale,69,6
022074,Denno,maschi,69,2
022074,Denno,femmine,69,5
022074,Denno,totale,69,7
022078,Drena,maschi,69,11
022078,Drena,femmine,69,6
022078,Drena,totale,69,17
022079,Dro,maschi,69,26
022079,Dro,femmine,69,22
022079,Dro,totale,69,48
022081,Fai Della Paganella,maschi,69,8
022081,Fai Della Paganella,femmine,69,6
022081,Fai Della Paganella,totale,69,14
022089,Fornace,maschi,69,6
022089,Fornace,femmine,69,7
022089,Fornace,totale,69,13
022091,Garniga Terme,maschi,69,3
022091,Garniga Terme,femmine,69,2
022091,Garniga Terme,totale,69,5
022092,Giovo,maschi,69,16
022092,Giovo,femmine,69,16
022092,Giovo,totale,69,32
022093,Giustino,maschi,69,8
022093,Giustino,femmine,69,7
022093,Giustino,totale,69,15
022098,Isera,maschi,69,16
022098,Isera,femmine,69,11
022098,Isera,totale,69,27
022102,Lavarone,maschi,69,9
022068,Croviana,maschi,69,5
022068,Croviana,totale,69,7
022083,Fiavè,maschi,69,10
022083,Fiavè,femmine,69,7
022083,Fiavè,totale,69,17
022085,Fierozzo,maschi,69,4
022085,Fierozzo,femmine,69,1
022085,Fierozzo,totale,69,5
022087,Folgaria,maschi,69,20
022087,Folgaria,femmine,69,18
022087,Folgaria,totale,69,38
022090,Frassilongo,maschi,69,4
022090,Frassilongo,femmine,69,0
022090,Frassilongo,totale,69,4
022095,Grigno,maschi,69,10
022095,Grigno,femmine,69,12
022095,Grigno,totale,69,22
022102,Lavarone,femmine,69,9
022102,Lavarone,totale,69,18
022103,Lavis,maschi,69,39
022103,Lavis,femmine,69,55
022103,Lavis,totale,69,94
022229,Ledro,maschi,69,36
022229,Ledro,femmine,69,26
022229,Ledro,totale,69,62
022104,Levico Terme,maschi,69,51
022104,Levico Terme,femmine,69,39
022104,Levico Terme,totale,69,90
022106,Livo,maschi,69,8
022106,Livo,femmine,69,8
022106,Livo,totale,69,16
022108,Lona-Lases,maschi,69,9
022108,Lona-Lases,femmine,69,3
022108,Lona-Lases,totale,69,12
022109,Luserna,maschi,69,1
022109,Luserna,femmine,69,1
022109,Luserna,totale,69,2
022112,Massimeno,maschi,69,0
022112,Massimeno,femmine,69,0
022112,Massimeno,totale,69,0
022113,Mazzin,maschi,69,2
022113,Mazzin,femmine,69,2
022113,Mazzin,totale,69,4
022120,Molveno,maschi,69,8
022120,Molveno,femmine,69,5
022120,Molveno,totale,69,13
022123,Mori,maschi,69,49
022123,Mori,femmine,69,62
022123,Mori,totale,69,111
022124,Nago-Torbole,totale,69,27
022127,Nogaredo,maschi,69,9
022127,Nogaredo,femmine,69,11
022127,Nogaredo,totale,69,20
022128,Nomi,maschi,69,15
022128,Nomi,femmine,69,9
022128,Nomi,totale,69,24
022097,Imer,maschi,69,7
022097,Imer,femmine,69,1
022097,Imer,totale,69,8
022110,Malé,maschi,69,12
022110,Malé,femmine,69,17
022110,Malé,totale,69,29
022124,Nago-Torbole,maschi,69,9
022124,Nago-Torbole,femmine,69,18
